Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;Kind;Tax_family;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash;Land;Location_spec;ISO3;State;Date;REF;VIRAL
SRR4017766;18/10/2016 17:46;10/08/2016 13:25;24377676;4875535200;24377676;200;2856;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017766;SRX2011553;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608901;SAMN05558731;simple;7460;Apis;Apidae;Apis mellifera;GSM2266849;;;;;;;no;;;;;GEO;SRA451085;;public;ABBB909D6AA40948553ABC72B6BA35EE;7FC7152B2B094A356DC8D37DC7A614A4;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017767;18/10/2016 17:46;10/08/2016 13:23;19646860;3929372000;19646860;200;2348;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017767;SRX2011554;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608903;SAMN05558730;simple;7460;Apis;Apidae;Apis mellifera;GSM2266850;;;;;;;no;;;;;GEO;SRA451085;;public;629B029D642AE6EE58B784FC4430A314;25E8C0B1C8E944E85515E38D32C8C322;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017768;18/10/2016 17:46;10/08/2016 13:31;26649580;5329916000;26649580;200;3187;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017768;SRX2011555;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608904;SAMN05558729;simple;7460;Apis;Apidae;Apis mellifera;GSM2266851;;;;;;;no;;;;;GEO;SRA451085;;public;2A8A394A8FF11C7E434575535069DFDE;72AC83C9F2384A025C2BC8AB4299A2D5;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017769;18/10/2016 17:46;10/08/2016 13:35;51098410;10219682000;51098410;200;6402;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017769;SRX2011556;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608905;SAMN05558727;simple;7460;Apis;Apidae;Apis mellifera;GSM2266852;;;;;;;no;;;;;GEO;SRA451085;;public;9B3F5350F7AAB689E7BC20E278543D28;938FADFA44A458691E45F3F05338FA51;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017770;18/10/2016 17:46;10/08/2016 13:28;32089078;6417815600;32089078;200;3935;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017770;SRX2011557;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608906;SAMN05558726;simple;7460;Apis;Apidae;Apis mellifera;GSM2266853;;;;;;;no;;;;;GEO;SRA451085;;public;38CA0C3540DB3E7F0774E5F037805897;793E4C6F0075D93B4C15ED8B8A739A47;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017771;18/10/2016 17:46;10/08/2016 13:30;36278127;7255625400;36278127;200;4371;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017771;SRX2011558;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608907;SAMN05558724;simple;7460;Apis;Apidae;Apis mellifera;GSM2266854;;;;;;;no;;;;;GEO;SRA451085;;public;2F41F81D91DE9BC318C95DC022F024E8;C766DE26755ECB23187D0763A3DACB6B;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017772;18/10/2016 17:46;10/08/2016 13:29;32409779;6481955800;32409779;200;3893;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017772;SRX2011559;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608908;SAMN05558723;simple;7460;Apis;Apidae;Apis mellifera;GSM2266855;;;;;;;no;;;;;GEO;SRA451085;;public;2EE49EFFC4501F84AAEAE5F8D25C108F;09645DD561B41282974403E5C43FFB5D;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017773;18/10/2016 17:46;10/08/2016 13:27;26921688;5384337600;26921688;200;3233;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017773;SRX2011560;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608909;SAMN05558722;simple;7460;Apis;Apidae;Apis mellifera;GSM2266856;;;;;;;no;;;;;GEO;SRA451085;;public;C77C90B4E3AE615790E24DDE1B8DC5C9;CF3BAE65D2F08844EA240C44AD0B0C52;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017774;18/10/2016 17:46;10/08/2016 13:31;42729526;8545905200;42729526;200;5117;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017774;SRX2011561;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608910;SAMN05558721;simple;7460;Apis;Apidae;Apis mellifera;GSM2266857;;;;;;;no;;;;;GEO;SRA451085;;public;871D3262C7C9D821ED28870C5EECE57B;2C93088A30CBD8E557A5DD88138F26B5;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017779;18/10/2016 17:46;10/08/2016 13:32;40026673;8005334600;40026673;200;5051;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017779;SRX2011566;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608915;SAMN05558764;simple;7460;Apis;Apidae;Apis mellifera;GSM2266862;;;;;;;no;;;;;GEO;SRA451085;;public;BD73AD9ABD088232B7023BC3E5AB11C7;A400153340B6B370227088B2015F75DE;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017780;18/10/2016 17:46;10/08/2016 13:33;35660225;7132045000;35660225;200;4309;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017780;SRX2011567;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608916;SAMN05558763;simple;7460;Apis;Apidae;Apis mellifera;GSM2266863;;;;;;;no;;;;;GEO;SRA451085;;public;94A2B94F53C72DEDB7AB3893EC342CB9;0DD50D67F084D8179454C2DFBC901F4E;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017781;18/10/2016 17:46;10/08/2016 13:33;41747681;8349536200;41747681;200;5152;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017781;SRX2011568;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608917;SAMN05558762;simple;7460;Apis;Apidae;Apis mellifera;GSM2266864;;;;;;;no;;;;;GEO;SRA451085;;public;A2C253C5F8DDDACA11D6EA6C16EB1B18;06CE8506FB662743BD873227C9CD20F9;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017782;18/10/2016 17:46;10/08/2016 13:27;24554853;4910970600;24554853;200;2976;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017782;SRX2011569;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608918;SAMN05558761;simple;7460;Apis;Apidae;Apis mellifera;GSM2266865;;;;;;;no;;;;;GEO;SRA451085;;public;31AEC90262CE21366568BB732158CAFD;F87ADF1389FFAFE9485208170CA9B545;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017783;18/10/2016 17:46;10/08/2016 13:24;15310065;3062013000;15310065;200;1855;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017783;SRX2011570;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608919;SAMN05558760;simple;7460;Apis;Apidae;Apis mellifera;GSM2266866;;;;;;;no;;;;;GEO;SRA451085;;public;B466EACC2FE05AAC7FA645BA1572F12A;F295959EBA1258536DDE02F15C8F0A36;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017785;18/10/2016 17:46;10/08/2016 13:29;27697018;5539403600;27697018;200;3339;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017785;SRX2011572;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608921;SAMN05558758;simple;7460;Apis;Apidae;Apis mellifera;GSM2266868;;;;;;;no;;;;;GEO;SRA451085;;public;79AFB2B3189C851CCFCFB9301C37F843;00788FD57294B06497EBF70251E580A4;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017793;18/10/2016 17:46;10/08/2016 13:28;22107542;4421508400;22107542;200;2696;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017793;SRX2011580;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608929;SAMN05558750;simple;7460;Apis;Apidae;Apis mellifera;GSM2266876;;;;;;;no;;;;;GEO;SRA451085;;public;6068FB2170EF46F2F4B08A2ED2DC05D2;C3F9B57C407E92024E97BF6C548C7F96;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017794;18/10/2016 17:46;10/08/2016 13:28;18741651;3748330200;18741651;200;2312;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017794;SRX2011581;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608930;SAMN05558749;simple;7460;Apis;Apidae;Apis mellifera;GSM2266877;;;;;;;no;;;;;GEO;SRA451085;;public;376EC6C715E27D83A9690DBCE15BFBD2;CC7F0593265F888AA3FDE5E3CB0706E0;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017795;18/10/2016 17:46;10/08/2016 13:26;12273357;2454671400;12273357;200;1490;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017795;SRX2011582;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608932;SAMN05558748;simple;7460;Apis;Apidae;Apis mellifera;GSM2266878;;;;;;;no;;;;;GEO;SRA451085;;public;E9B6775A56C26DE43C56F4385585EE1A;8D35CBE2BDF903B8586CA27AECA3F957;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017796;18/10/2016 17:46;10/08/2016 13:27;21123649;4224729800;21123649;200;2648;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017796;SRX2011583;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608931;SAMN05558747;simple;7460;Apis;Apidae;Apis mellifera;GSM2266879;;;;;;;no;;;;;GEO;SRA451085;;public;FC6DEFF510B400D7095B049C1ED2888E;97F7C062E200DE1873809A3188CA7DF4;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017797;18/10/2016 17:46;10/08/2016 13:29;29443025;5888605000;29443025;200;3572;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017797;SRX2011584;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608933;SAMN05558746;simple;7460;Apis;Apidae;Apis mellifera;GSM2266880;;;;;;;no;;;;;GEO;SRA451085;;public;36FFE3DE33FA1CB17FE0E839675EB8EF;C6FC72934AFB9551FB3A754DD5024109;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017798;18/10/2016 17:46;10/08/2016 13:30;27955000;5591000000;27955000;200;3376;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017798;SRX2011585;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608934;SAMN05558745;simple;7460;Apis;Apidae;Apis mellifera;GSM2266881;;;;;;;no;;;;;GEO;SRA451085;;public;4C036E25487C4B6E938922CCF00C2BA8;B91E89B4747A4D9B3C126A4CBFFB1150;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017775;18/10/2016 17:46;10/08/2016 13:30;31716598;6343319600;31716598;200;3813;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017775;SRX2011562;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608911;SAMN05558720;simple;7460;Apis;Apidae;Apis mellifera;GSM2266858;;;;;;;no;;;;;GEO;SRA451085;;public;E1EE7FCAA197236DF82206E55A053DA0;62DD95DFE0E579237C0DB2B773A5AC20;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017776;18/10/2016 17:46;10/08/2016 13:26;24005279;4801055800;24005279;200;2892;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017776;SRX2011563;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608912;SAMN05558767;simple;7460;Apis;Apidae;Apis mellifera;GSM2266859;;;;;;;no;;;;;GEO;SRA451085;;public;E1832217F18CED306F87B4AFD5EFC1DB;38E1B6750B09632BB1AB5151D7A1693F;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017777;18/10/2016 17:46;10/08/2016 13:26;20348090;4069618000;20348090;200;2467;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017777;SRX2011564;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608914;SAMN05558766;simple;7460;Apis;Apidae;Apis mellifera;GSM2266860;;;;;;;no;;;;;GEO;SRA451085;;public;16C3ECED848968F5AA80E53C6D28A355;11DE7FD8E877A18CC288C7C6A5E2905B;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28328153;No
SRR4017784;18/10/2016 17:46;10/08/2016 13:33;39605934;7921186800;39605934;200;4777;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017784;SRX2011571;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608920;SAMN05558759;simple;7460;Apis;Apidae;Apis mellifera;GSM2266867;;;;;;;no;;;;;GEO;SRA451085;;public;A279F08D5B87E2C9432E0D3BAAD4AEB3;F391A0F4EED982347DF9F215288B46C8;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/27813203;No
SRR4017786;18/10/2016 17:46;10/08/2016 13:29;25358729;5071745800;25358729;200;3177;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017786;SRX2011573;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608922;SAMN05558757;simple;7460;Apis;Apidae;Apis mellifera;GSM2266869;;;;;;;no;;;;;GEO;SRA451085;;public;1874C541FC76EE7AE1A6E0F06CEBF24F;7E08D09222E29B4911D8C9F0EE4FD2B0;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/27813203;No
SRR4017787;18/10/2016 17:46;10/08/2016 13:27;22060589;4412117800;22060589;200;2665;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017787;SRX2011574;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608923;SAMN05558756;simple;7460;Apis;Apidae;Apis mellifera;GSM2266870;;;;;;;no;;;;;GEO;SRA451085;;public;5270A34A650892F15314B0D511DDDF90;7E607C8C85E5B1963503E365EC3BB3CD;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/27813203;No
SRR4017788;18/10/2016 17:46;10/08/2016 13:28;29288163;5857632600;29288163;200;3534;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017788;SRX2011575;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608925;SAMN05558755;simple;7460;Apis;Apidae;Apis mellifera;GSM2266871;;;;;;;no;;;;;GEO;SRA451085;;public;0DE6AC811468F5F0683EEAE122ACD545;1397B60944CDA1D2875839783EB060D2;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/27813203;No
SRR4017789;18/10/2016 17:46;10/08/2016 13:25;16863039;3372607800;16863039;200;2082;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017789;SRX2011576;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608924;SAMN05558754;simple;7460;Apis;Apidae;Apis mellifera;GSM2266872;;;;;;;no;;;;;GEO;SRA451085;;public;7AAF3D9ED07B57CC232F41DC47F42DA8;858E7371292571B30ADCDC0510C999F8;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/27813203;No
SRR4017790;18/10/2016 17:46;10/08/2016 13:28;23923390;4784678000;23923390;200;2899;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017790;SRX2011577;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608926;SAMN05558753;simple;7460;Apis;Apidae;Apis mellifera;GSM2266873;;;;;;;no;;;;;GEO;SRA451085;;public;6CA9187ECF2CE9D69A57DD0D80C27033;746FEEFE44C6F486A3F86C10B5D29F41;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28207182;No
SRR4017791;18/10/2016 17:46;10/08/2016 13:37;25305014;5061002800;25305014;200;3063;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017791;SRX2011578;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608927;SAMN05558752;simple;7460;Apis;Apidae;Apis mellifera;GSM2266874;;;;;;;no;;;;;GEO;SRA451085;;public;FF764E5D82D82063191F261CA981C07C;4683F81F1CCB62039812D26F38FB9367;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28207182;No
SRR4017792;18/10/2016 17:46;10/08/2016 13:32;40173240;8034648000;40173240;200;5058;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003923/SRR4017792;SRX2011579;;RNA-Seq;cDNA;TRANSCRIPTOMIC;PAIRED;0;0;ILLUMINA;Illumina HiSeq 2000;SRP081226;PRJNA338450;2;338450;SRS1608928;SAMN05558751;simple;7460;Apis;Apidae;Apis mellifera;GSM2266875;;;;;;;no;;;;;GEO;SRA451085;;public;F3B2D4C91B781CEBE4B01C157BDF4BDA;0F6BF842A2122A4A35A571D828E6A9BE;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28760967;No
SRR4045687;31/03/2017 12:24;20/08/2016 19:59;36043172;3604317200;0;100;2225;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045687;SRX2036566;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2000;SRP082457;PRJNA339620;2;339620;SRS1630388;SAMN05601254;simple;7460;Apis;Apidae;Apis mellifera;GSM2286453;;;;;;;no;;;;;GEO;SRA453721;;public;B8590668766DE5554EDDA2B49A30B2E1;1382D70771E163EB1F89AE09DB141515;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28760967;No
SRR4045688;31/03/2017 12:24;20/08/2016 19:57;29979388;2997938800;0;100;1771;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045688;SRX2036567;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2000;SRP082457;PRJNA339620;2;339620;SRS1630389;SAMN05601253;simple;7460;Apis;Apidae;Apis mellifera;GSM2286454;;;;;;;no;;;;;GEO;SRA453721;;public;62B62E12ABC0C83C6E30B6BFF865FDFB;3E4C36885FFBBC7408DB6E49E9776865;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28760967;No
SRR4045689;31/03/2017 12:24;20/08/2016 20:08;32404786;3240478600;0;100;1974;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045689;SRX2036568;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2000;SRP082457;PRJNA339620;2;339620;SRS1630390;SAMN05601252;simple;7460;Apis;Apidae;Apis mellifera;GSM2286455;;;;;;;no;;;;;GEO;SRA453721;;public;C01D109EFF42C89AC338773BD252EF78;478EF2BD222C3896F438F2D2C482BF84;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28760967;No
SRR4045695;31/03/2017 12:24;20/08/2016 20:05;38166582;3816658200;0;100;2310;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045695;SRX2036574;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2000;SRP082457;PRJNA339620;2;339620;SRS1630396;SAMN05601246;simple;7460;Apis;Apidae;Apis mellifera;GSM2286461;;;;;;;no;;;;;GEO;SRA453721;;public;B979411E1268CC5749FD7A595553BC9D;56F513B5E50B4357B5105C77153D5242;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28760967;No
SRR4045713;31/03/2017 12:24;20/08/2016 19:59;26244192;2624419200;0;100;1554;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045713;SRX2036592;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2000;SRP082457;PRJNA339620;2;339620;SRS1630414;SAMN05601228;simple;7460;Apis;Apidae;Apis mellifera;GSM2286479;;;;;;;no;;;;;GEO;SRA453721;;public;CD0C3508250EAF7D8C037E25A8B36C15;6C81499C8E372F6B9835CF805ECC341B;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28760967;No
SRR4045715;31/03/2017 12:24;20/08/2016 19:59;23057810;2305781000;0;100;1367;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045715;SRX2036594;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2000;SRP082457;PRJNA339620;2;339620;SRS1630416;SAMN05601226;simple;7460;Apis;Apidae;Apis mellifera;GSM2286481;;;;;;;no;;;;;GEO;SRA453721;;public;7962465E2BE9F0F32A498625B4FCDDA8;27D93E8575F0EB13E9598FB2F48C8041;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28760967;No
SRR4045716;31/03/2017 12:24;20/08/2016 19:59;23647365;2364736500;0;100;1400;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045716;SRX2036595;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2000;SRP082457;PRJNA339620;2;339620;SRS1630417;SAMN05601225;simple;7460;Apis;Apidae;Apis mellifera;GSM2286482;;;;;;;no;;;;;GEO;SRA453721;;public;31464555C72451C51FE00A318A180593;F8AEC23C0C272B2297CF32F9F94D9C37;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28760967;No
SRR4045748;31/03/2017 12:24;20/08/2016 20:03;29450687;2945068700;0;100;1778;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045748;SRX2036627;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2000;SRP082457;PRJNA339620;2;339620;SRS1630449;SAMN05601351;simple;7460;Apis;Apidae;Apis mellifera;GSM2286514;;;;;;;no;;;;;GEO;SRA453721;;public;987A30EB0F9FB58C0FF3BDEB537FD3B9;3A259F6040A99D36692CD758DC007B36;USA;Urbana;USA;Illinois;2013;https://www.ncbi.nlm.nih.gov/pubmed/28760967;No
